,kAB,kBA,kex,pA,pB,R2A,R2B,R1,sigma,CS_A,CS_B,deltaomega
930,39.20790032103482,86.96954466158941,126.17744498262422,0.6892637957090184,0.31073620429098164,21.534524402276066,39.44968387939228,2.0,-0.43930830210945804,-732.36,107.64050619985704,840.000506199857
931,37.17054390298391,80.5134858459418,117.68402974892571,0.6841496337074299,0.31585036629257013,26.052675217273382,43.62099631298972,2.0,-0.4394962359007759,-732.36,108.16924987569334,840.5292498756934
932,41.080043728655966,94.84984884553204,135.929892574188,0.6977850644130007,0.30221493558699936,19.156990825267357,32.78638707705754,2.0,-0.4351897419783685,-732.36,108.04902019041447,840.4090201904145
933,43.89682724938248,101.37764158874232,145.2744688381248,0.6978352245892879,0.3021647754107122,17.77926880830022,23.625837316354797,2.0,-0.42778331711656975,-732.36,108.0467720047997,840.4067720047997
934,40.88924940219532,93.72956659377455,134.61881599596987,0.6962590325900695,0.3037409674099305,19.614695135681924,30.128424449273062,2.0,-0.43067736406609586,-732.36,108.39234241028325,840.7523424102833
935,36.31138665264728,78.22374861516221,114.5351352678095,0.6829672696701942,0.31703273032980583,25.77791108079136,46.695073092259435,2.0,-0.4444777516317579,-732.36,106.68068852179775,839.0406885217977
936,41.78425150299507,97.87792704751516,139.66217855051022,0.7008191341660666,0.29918086583393355,20.943353341608223,27.930437074484146,2.0,-0.4313429448020622,-732.36,107.9486906168064,840.3086906168064
937,37.78721161573118,86.05334909456094,123.84056071029212,0.6948720887647696,0.3051279112352304,23.046201581350896,38.54850417437454,2.0,-0.45462752299897075,-732.36,108.28846205955611,840.6484620595561
938,40.15699534272813,96.1028893825583,136.25988472528644,0.7052911396212564,0.29470886037874355,21.056311332380606,33.46586751124068,2.0,-0.43447460408760463,-732.36,108.0631993477502,840.4231993477503
939,39.17580471118324,89.99143323390723,129.16723794509048,0.6967047888115635,0.30329521118843644,22.0566719885682,35.469204467608854,2.0,-0.4491830729875474,-732.36,108.32028140423489,840.6802814042348
940,36.655887038299085,81.34267522249543,117.99856226079451,0.6893531045125442,0.31064689548745583,24.86480187899285,45.239302013482565,2.0,-0.45438038272609843,-732.36,107.52265994450956,839.8826599445096
941,40.508608514381564,93.55827939844384,134.0668879128254,0.6978477747561236,0.3021522252438765,20.186015381480548,28.676490178499986,2.0,-0.4372041481691535,-732.36,107.76039986126848,840.1203998612685
942,38.16027466671622,88.89058666322146,127.05086132993767,0.6996456830968032,0.30035431690319686,23.163593293394268,37.09374233001508,2.0,-0.44568855772178306,-732.36,107.69995819671392,840.059958196714
943,41.142924360822306,94.04870479509418,135.19162915591647,0.6956695868101999,0.30433041318980025,19.003481050626974,30.717013645949073,2.0,-0.44784083877651665,-732.36,107.37004735644841,839.7300473564484
944,44.034623239958236,102.1904467898017,146.22507002975993,0.6988572258437199,0.3011427741562801,15.450942631539228,28.32094611680929,2.0,-0.43183225185448293,-732.36,108.03486594857696,840.394865948577
945,39.50333241821993,87.75875454279577,127.2620869610157,0.6895907228810335,0.31040927711896643,25.07357766600153,37.626781256848396,2.0,-0.4405645731611594,-732.36,108.27465837274958,840.6346583727496
946,40.65139338059039,95.07722653787435,135.72861991846474,0.7004950510436885,0.2995049489563115,20.59802426465116,33.90619500462255,2.0,-0.4462956591004554,-732.36,107.2131046202086,839.5731046202086
947,37.78786520236403,82.74064570108267,120.5285109034467,0.6864819376003473,0.31351806239965274,24.574327801571897,44.8928010275626,2.0,-0.42995655603271027,-732.36,107.73810688738956,840.0981068873896
948,41.675690628382306,97.98366892706572,139.65935955544802,0.7015904214293918,0.29840957857060835,17.84152247289084,24.238041185536108,2.0,-0.4477047556161954,-732.36,108.12484190748725,840.4848419074873
949,41.205379126454226,92.12783267104469,133.3332117974989,0.6909593748552665,0.30904062514473357,20.20358220205228,30.289222294187066,2.0,-0.4510382713537754,-732.36,107.68629882819202,840.046298828192
950,42.553760073218996,100.33848611777746,142.89224619099645,0.702196856669608,0.29780314333039215,19.127406345742685,25.72069395965331,2.0,-0.4219769083165643,-732.36,107.95149669902074,840.3114966990207
951,38.80502585473676,88.11236297626608,126.91738883100285,0.6942497303784929,0.305750269621507,20.06432685768646,37.75183556845397,2.0,-0.43857987602530274,-732.36,107.24427669188051,839.6042766918805
952,40.23901825483221,92.70610359036344,132.94512184519564,0.6973261019559075,0.30267389804409256,20.326486421506036,31.89228186803607,2.0,-0.4568147543923997,-732.36,107.51767410113115,839.8776741011311
953,42.210438470280934,99.449662007018,141.66010047729895,0.7020301529643121,0.2979698470356878,19.871083020769795,27.630592806421188,2.0,-0.4487698496308025,-732.36,107.35583544891426,839.7158354489143
954,42.098267567909716,100.0634362047393,142.16170377264902,0.7038705470550983,0.29612945294490167,19.29122615615854,23.958166766457694,2.0,-0.43969929594770785,-732.36,108.09912224599093,840.4591222459909
955,47.20154349309483,115.23782267061374,162.43936616370857,0.7094205388272417,0.29057946117275835,14.608868887686357,17.37766903211669,2.0,-0.41690337615691264,-732.36,108.20232025166793,840.562320251668
956,41.869242141300056,98.86895272132402,140.73819486262408,0.7025026348947488,0.29749736510525115,18.25909065844177,32.31847014287863,2.0,-0.44699537698414615,-732.36,108.27460367379663,840.6346036737966
957,41.025917547693574,93.5633935516428,134.58931109933638,0.6951770002194783,0.30482299978052163,20.454695918422164,26.00940322539426,2.0,-0.45786474652290143,-732.36,108.12224898273975,840.4822489827397
958,44.48071333272712,108.9414285001351,153.42214183286222,0.7100763110113251,0.28992368898867493,14.245458792377937,20.770004255276984,2.0,-0.44432262766770203,-732.36,108.19837974738256,840.5583797473826
959,40.31353829122986,92.62149666643532,132.93503495766518,0.6967425607247314,0.3032574392752686,22.56951951760196,33.63877606568759,2.0,-0.4431361069470141,-732.36,108.17191638536782,840.5319163853678
960,41.61454932833505,95.85863000409263,137.4731793324277,0.6972896856651161,0.3027103143348839,18.90949792934163,25.523157371757776,2.0,-0.4499489198668602,-732.36,108.87796582666373,841.2379658266638
